sample,qseqid
CMS002_028c_Rb_S156_L004,NODE_253_length_791_cov_3.235294
CMS002_028c_Rb_S156_L004,NODE_252_length_792_cov_2.191608
CMS002_028c_Rb_S156_L004,NODE_3314_length_275_cov_2.550505
CMS002_028c_Rb_S156_L004,NODE_12_length_2008_cov_4.362506
CMS002_028c_Rb_S156_L004,NODE_304_length_730_cov_3.287902
CMS002_028c_Rb_S156_L004,NODE_3_length_4181_cov_2.675926
CMS002_028c_Rb_S156_L004,NODE_91_length_1146_cov_6.715622
CMS002_028c_Rb_S156_L004,NODE_4037_length_260_cov_2.475410
CMS002_028c_Rb_S156_L004,NODE_29_length_1627_cov_3.541935
CMS002_028c_Rb_S156_L004,NODE_27_length_1644_cov_3.607530
CMS002_028c_Rb_S156_L004,NODE_77_length_1193_cov_4.673835
CMS002_028c_Rb_S156_L004,NODE_28_length_1632_cov_3.075884
CMS002_028c_Rb_S156_L004,NODE_1102_length_442_cov_3.090411
CMS002_028c_Rb_S156_L004,NODE_2995_length_286_cov_3.923445
CMS002_028c_Rb_S156_L004,NODE_1211_length_426_cov_2.504298
CMS002_028c_Rb_S156_L004,NODE_120_length_1063_cov_5.720081
CMS002_028c_Rb_S156_L004,NODE_3988_length_261_cov_2.380435
CMS002_028c_Rb_S156_L004,NODE_64_length_1230_cov_3.619254
CMS002_028c_Rb_S156_L004,NODE_1503_length_391_cov_2.191083
CMS002_028c_Rb_S156_L004,NODE_61_length_1267_cov_9.867227
CMS002_028c_Rb_S156_L004,NODE_93_length_1139_cov_3.641243
CMS002_028c_Rb_S156_L004,NODE_72_length_1211_cov_5.171076
CMS002_028c_Rb_S156_L004,NODE_25_length_1658_cov_6.788741
CMS002_028c_Rb_S156_L004,NODE_105_length_1092_cov_7.129064
CMS002_028c_Rb_S156_L004,NODE_131_length_1034_cov_3.508882
CMS002_028c_Rb_S156_L004,NODE_2555_length_311_cov_3.119658
CMS002_028c_Rb_S156_L004,NODE_119_length_1064_cov_3.260385
CMS002_028c_Rb_S156_L004,NODE_1779_length_364_cov_2.289199
CMS002_028c_Rb_S156_L004,NODE_1791_length_363_cov_2.034965
CMS002_028c_Rb_S156_L004,NODE_1112_length_441_cov_71.346154
CMS002_028c_Rb_S156_L004,NODE_2899_length_291_cov_2.570093
CMS002_028c_Rb_S156_L004,NODE_332_length_701_cov_7.815705
CMS002_028c_Rb_S156_L004,NODE_60_length_1271_cov_5.723618
CMS002_028c_Rb_S156_L004,NODE_132_length_1034_cov_3.321839
CMS002_028c_Rb_S156_L004,NODE_112_length_1086_cov_3.121903
CMS002_028c_Rb_S156_L004,NODE_3104_length_280_cov_7.024631
CMS002_028c_Rb_S156_L004,NODE_1291_length_415_cov_4.934911
CMS002_028c_Rb_S156_L004,NODE_52_length_1312_cov_3.631579
CMS002_028c_Rb_S156_L004,NODE_4308_length_255_cov_2.067416
CMS002_028c_Rb_S156_L004,NODE_33_length_1547_cov_3.877551
CMS002_028c_Rb_S156_L004,NODE_2741_length_299_cov_5.765766
CMS002_028c_Rb_S156_L004,NODE_1764_length_366_cov_2.359862
CMS002_028c_Rb_S156_L004,NODE_123_length_1048_cov_6.595263
CMS002_028c_Rb_S156_L004,NODE_2_length_10899_cov_98.022639
CMS002_028c_Rb_S156_L004,NODE_102_length_1104_cov_9.773126
CMS002_028c_Rb_S156_L004,NODE_66_length_1227_cov_8.515652
CMS002_028c_Rb_S156_L004,NODE_1442_length_397_cov_2.012500
CMS002_028c_Rb_S156_L004,NODE_184_length_899_cov_2.271290
CMS002_028c_Rb_S156_L004,NODE_62_length_1245_cov_3.657534
CMS002_028c_Rb_S156_L004,NODE_96_length_1122_cov_3.056459
CMS002_028c_Rb_S156_L004,NODE_65_length_1229_cov_3.616319
CMS002_028c_Rb_S156_L004,NODE_11_length_2079_cov_4.137862
CMS002_028c_Rb_S156_L004,NODE_78_length_1191_cov_5.982944
CMS002_028c_Rb_S156_L004,NODE_351_length_686_cov_8.259442
CMS002_028c_Rb_S156_L004,NODE_143_length_1005_cov_4.320043
CMS002_028c_Rb_S156_L004,NODE_104_length_1096_cov_7.670265
CMS002_028c_Rb_S156_L004,NODE_481_length_613_cov_2.695896
CMS002_028c_Rb_S156_L004,NODE_4034_length_260_cov_7.338798
CMS002_028c_Rb_S156_L004,NODE_437_length_635_cov_2.222222
CMS002_028c_Rb_S156_L004,NODE_128_length_1039_cov_3.654886
CMS002_028c_Rb_S156_L004,NODE_23_length_1665_cov_4.695844
CMS002_028c_Rb_S156_L004,NODE_907_length_479_cov_2.763682
CMS002_028c_Rb_S156_L004,NODE_4459_length_252_cov_2.502857
CMS002_028c_Rb_S156_L004,NODE_2337_length_324_cov_2.906883
CMS002_028c_Rb_S156_L004,NODE_2230_length_331_cov_2.102362
CMS002_028c_Rb_S156_L004,NODE_107_length_1090_cov_4.101678
CMS002_028c_Rb_S156_L004,NODE_21_length_1698_cov_5.599013
CMS002_028c_Rb_S156_L004,NODE_106_length_1092_cov_3.508374
CMS002_028c_Rb_S156_L004,NODE_122_length_1060_cov_6.510682
CMS002_028c_Rb_S156_L004,NODE_3420_length_273_cov_2.311224
CMS002_028c_Rb_S156_L004,NODE_99_length_1108_cov_2.545102
CMS002_028c_Rb_S156_L004,NODE_1221_length_425_cov_2.126437
CMS001_039_Ra_S9,NODE_82_length_898_cov_3.232643
CMS001_039_Ra_S9,NODE_6_length_2437_cov_25.881356
CMS001_039_Ra_S9,NODE_20_length_1492_cov_3.386572
CMS001_039_Ra_S9,NODE_8_length_2222_cov_47.465268
CMS001_039_Ra_S9,NODE_4_length_3163_cov_312.356124
CMS001_039_Ra_S9,NODE_875_length_351_cov_2.131387
CMS001_039_Ra_S9,NODE_3_length_7460_cov_51.901666
CMS001_039_Ra_S9,NODE_16_length_1646_cov_246.205226
CMS001_039_Ra_S9,NODE_228_length_585_cov_2.025591
CMS001_039_Ra_S9,NODE_984_length_335_cov_4.364341
CMS001_039_Ra_S9,NODE_19_length_1496_cov_35.842142
CMS001_039_Ra_S9,NODE_36_length_1260_cov_3.240913
CMS001_039_Ra_S9,NODE_1_length_18277_cov_48.170824
CMS001_039_Ra_S9,NODE_13_length_1856_cov_73.280495
CMS001_039_Ra_S9,NODE_906_length_346_cov_7.605948
CMS001_039_Ra_S9,NODE_93_length_857_cov_97.796154
CMS001_039_Ra_S9,NODE_33_length_1271_cov_3.940536
CMS001_039_Ra_S9,NODE_40_length_1179_cov_4.005445
CMS001_039_Ra_S9,NODE_2_length_13816_cov_21.969794
CMS001_039_Ra_S9,NODE_812_length_359_cov_3.358156
CMS001_039_Ra_S9,NODE_7_length_2436_cov_41.756677
CMS001_039_Ra_S9,NODE_9_length_2103_cov_3.300592
CMS001_039_Ra_S9,NODE_249_length_562_cov_3.962887
CMS001_039_Ra_S9,NODE_17_length_1540_cov_209.249487
CMS001_039_Ra_S9,NODE_5_length_2768_cov_6.335563
CMS002_044c_Rb_S180_L004,NODE_19_length_445_cov_2.975543
CMS002_044c_Rb_S180_L004,NODE_38_length_320_cov_4.041152
CMS002_044c_Rb_S180_L004,NODE_87_length_258_cov_2.337017
CMS002_044c_Rb_S180_L004,NODE_95_length_256_cov_2.033520
CMS002_044c_Rb_S180_L004,NODE_30_length_365_cov_2.479167
CMS002_044c_Rb_S180_L004,NODE_1_length_2116_cov_2.448259
CMS002_044c_Rb_S180_L004,NODE_2_length_2051_cov_2.415400
CMS002_044c_Rb_S180_L004,NODE_18_length_462_cov_9.171429
CMS002_044c_Rb_S180_L004,NODE_8_length_726_cov_2.362096
CMS002_044c_Rb_S180_L004,NODE_3_length_2041_cov_2.651731
CMS001_water2_S24,NODE_17_length_494_cov_2.203837
CMS001_water2_S24,NODE_8_length_702_cov_3.884800
CMS001_water2_S24,NODE_109_length_257_cov_2.427778
CMS001_water2_S24,NODE_3_length_1381_cov_33.421779
CMS001_water2_S24,NODE_4_length_1242_cov_2.370815
CMS001_water2_S24,NODE_1_length_1796_cov_3.291449
CMS001_water2_S24,NODE_42_length_283_cov_2.592233
CMS002_041a_Rb_S176_L004,NODE_1801_length_357_cov_2.082143
CMS002_041a_Rb_S176_L004,NODE_649_length_553_cov_5.073529
CMS002_041a_Rb_S176_L004,NODE_3023_length_284_cov_2.115942
CMS002_041a_Rb_S176_L004,NODE_1866_length_353_cov_5.224638
CMS002_041a_Rb_S176_L004,NODE_2996_length_285_cov_2.500000
CMS002_041a_Rb_S176_L004,NODE_707_length_528_cov_4.911308
CMS002_041a_Rb_S176_L004,NODE_22_length_2020_cov_4.010808
CMS002_041a_Rb_S176_L004,NODE_1002_length_455_cov_2.317460
CMS002_041a_Rb_S176_L004,NODE_103_length_1156_cov_2.697868
CMS002_041a_Rb_S176_L004,NODE_1256_length_413_cov_5.190476
CMS002_041a_Rb_S176_L004,NODE_1583_length_376_cov_2.949833
CMS002_041a_Rb_S176_L004,NODE_209_length_884_cov_2.148699
CMS002_041a_Rb_S176_L004,NODE_107_length_1148_cov_3.135387
CMS002_041a_Rb_S176_L004,NODE_1101_length_437_cov_2.433333
CMS002_041a_Rb_S176_L004,NODE_2921_length_289_cov_3.061321
CMS002_041a_Rb_S176_L004,NODE_32_length_1786_cov_4.158572
CMS002_041a_Rb_S176_L004,NODE_178_length_945_cov_3.100230
CMS002_041a_Rb_S176_L004,NODE_709_length_528_cov_2.037694
CMS002_041a_Rb_S176_L004,NODE_53_length_1489_cov_6.704674
CMS002_041a_Rb_S176_L004,NODE_637_length_559_cov_4.668050
CMS002_041a_Rb_S176_L004,NODE_29_length_1887_cov_2.496133
CMS002_041a_Rb_S176_L004,NODE_31_length_1819_cov_2.419633
CMS002_041a_Rb_S176_L004,NODE_74_length_1337_cov_2.780952
CMS002_041a_Rb_S176_L004,NODE_3431_length_274_cov_2.223350
CMS002_041a_Rb_S176_L004,NODE_120_length_1084_cov_6.743793
CMS002_041a_Rb_S176_L004,NODE_1512_length_382_cov_2.367213
CMS002_041a_Rb_S176_L004,NODE_2811_length_295_cov_4.243119
CMS002_041a_Rb_S176_L004,NODE_1210_length_421_cov_21.290698
CMS002_041a_Rb_S176_L004,NODE_58_length_1462_cov_2.021661
CMS002_041a_Rb_S176_L004,NODE_465_length_626_cov_4.943534
CMS002_041a_Rb_S176_L004,NODE_400_length_668_cov_3.991540
CMS002_041a_Rb_S176_L004,NODE_4688_length_257_cov_2.433333
CMS002_041a_Rb_S176_L004,NODE_126_length_1071_cov_3.839034
CMS002_041a_Rb_S176_L004,NODE_17_length_2365_cov_2.093531
CMS002_041a_Rb_S176_L004,NODE_523_length_603_cov_2.045627
CMS002_041a_Rb_S176_L004,NODE_119_length_1085_cov_2.367063
CMS002_041a_Rb_S176_L004,NODE_138_length_1045_cov_30.691116
CMS002_041a_Rb_S176_L004,NODE_21_length_2070_cov_2.797291
CMS002_041a_Rb_S176_L004,NODE_551_length_592_cov_2.766990
CMS002_041a_Rb_S176_L004,NODE_967_length_462_cov_81.127273
CMS002_041a_Rb_S176_L004,NODE_1630_length_371_cov_2.030612
CMS002_041a_Rb_S176_L004,NODE_2364_length_318_cov_2.726141
CMS002_041a_Rb_S176_L004,NODE_3022_length_284_cov_6.613527
CMS002_041a_Rb_S176_L004,NODE_307_length_739_cov_2.604230
CMS002_041a_Rb_S176_L004,NODE_7_length_3363_cov_2.071211
CMS002_041a_Rb_S176_L004,NODE_203_length_895_cov_5.158924
CMS002_041a_Rb_S176_L004,NODE_3054_length_282_cov_2.424390
CMS002_041a_Rb_S176_L004,NODE_406_length_665_cov_2.073129
CMS002_041a_Rb_S176_L004,NODE_3_length_5728_cov_8.289152
CMS002_041a_Rb_S176_L004,NODE_4780_length_256_cov_2.039106
CMS002_041a_Rb_S176_L004,NODE_44_length_1601_cov_79.460630
CMS002_041a_Rb_S176_L004,NODE_132_length_1060_cov_2.038657
CMS002_041a_Rb_S176_L004,NODE_846_length_489_cov_2.434466
CMS002_041a_Rb_S176_L004,NODE_293_length_755_cov_2.219764
CMS002_041a_Rb_S176_L004,NODE_328_length_717_cov_3.828125
CMS002_041a_Rb_S176_L004,NODE_398_length_669_cov_220.209459
CMS002_041a_Rb_S176_L004,NODE_273_length_776_cov_2.268956
CMS002_041a_Rb_S176_L004,NODE_3430_length_274_cov_2.492386
CMS002_041a_Rb_S176_L004,NODE_2900_length_290_cov_3.300469
CMS002_041a_Rb_S176_L004,NODE_470_length_624_cov_2.321755
CMS002_041a_Rb_S176_L004,NODE_6_length_3916_cov_3.186246
CMS002_041a_Rb_S176_L004,NODE_1683_length_366_cov_5.439446
CMS002_041a_Rb_S176_L004,NODE_221_length_865_cov_2.511421
CMS002_041a_Rb_S176_L004,NODE_934_length_469_cov_2.714286
CMS002_041a_Rb_S176_L004,NODE_30_length_1849_cov_2.841422
CMS002_041a_Rb_S176_L004,NODE_90_length_1208_cov_6.622458
CMS002_041a_Rb_S176_L004,NODE_329_length_715_cov_5.076803
CMS002_041a_Rb_S176_L004,NODE_910_length_473_cov_24.148990
CMS002_041a_Rb_S176_L004,NODE_19_length_2137_cov_6.258252
CMS002_041a_Rb_S176_L004,NODE_37_length_1694_cov_2.392084
CMS002_041a_Rb_S176_L004,NODE_295_length_751_cov_2.716617
CMS002_041a_Rb_S176_L004,NODE_5_length_4134_cov_3.561252
CMS002_041a_Rb_S176_L004,NODE_258_length_804_cov_2.192572
CMS002_041a_Rb_S176_L004,NODE_12_length_3166_cov_4.236970
CMS002_041a_Rb_S176_L004,NODE_96_length_1190_cov_5.287511
CMS002_041a_Rb_S176_L004,NODE_35_length_1713_cov_2.158924
CMS002_041a_Rb_S176_L004,NODE_1084_length_440_cov_6.823691
CMS002_041a_Rb_S176_L004,NODE_180_length_942_cov_2.091329
CMS002_041a_Rb_S176_L004,NODE_25_length_1960_cov_3.459373
CMS002_041a_Rb_S176_L004,NODE_123_length_1078_cov_2.797203
CMS002_041a_Rb_S176_L004,NODE_201_length_897_cov_3.941463
CMS002_041a_Rb_S176_L004,NODE_41_length_1663_cov_844.025221
CMS002_041a_Rb_S176_L004,NODE_1085_length_440_cov_3.209366
CMS002_041a_Rb_S176_L004,NODE_4021_length_265_cov_2.712766
CMS002_041a_Rb_S176_L004,NODE_927_length_470_cov_4.134860
CMS002_041a_Rb_S176_L004,NODE_220_length_866_cov_4.570342
CMS002_041a_Rb_S176_L004,NODE_4020_length_265_cov_2.994681
CMS002_041a_Rb_S176_L004,NODE_3939_length_266_cov_2.534392
CMS002_041a_Rb_S176_L004,NODE_1742_length_361_cov_3.176056
CMS002_041a_Rb_S176_L004,NODE_2483_length_312_cov_2.127660
CMS002_041a_Rb_S176_L004,NODE_389_length_677_cov_4.751667
CMS002_041a_Rb_S176_L004,NODE_210_length_880_cov_2.490660
CMS002_041a_Rb_S176_L004,NODE_1143_length_431_cov_2.259887
CMS002_041a_Rb_S176_L004,NODE_1409_length_392_cov_5.758730
CMS002_041a_Rb_S176_L004,NODE_111_length_1115_cov_3.584778
CMS002_041a_Rb_S176_L004,NODE_212_length_878_cov_2.531835
CMS002_041a_Rb_S176_L004,NODE_378_length_681_cov_2.168874
CMS002_041a_Rb_S176_L004,NODE_94_length_1195_cov_44.516995
CMS002_041a_Rb_S176_L004,NODE_460_length_629_cov_2.467391
CMS002_041a_Rb_S176_L004,NODE_1300_length_406_cov_2.404255
CMS002_041a_Rb_S176_L004,NODE_1425_length_390_cov_4.527157
CMS002_041a_Rb_S176_L004,NODE_687_length_536_cov_2.775599
CMS002_041a_Rb_S176_L004,NODE_1547_length_379_cov_4.023179
CMS002_041a_Rb_S176_L004,NODE_730_length_521_cov_2.961712
CMS002_041a_Rb_S176_L004,NODE_1649_length_369_cov_2.308219
CMS002_041a_Rb_S176_L004,NODE_159_length_1004_cov_2.046386
CMS002_041a_Rb_S176_L004,NODE_13_length_3092_cov_9.376119
CMS002_041a_Rb_S176_L004,NODE_911_length_473_cov_3.434343
CMS002_041a_Rb_S176_L004,NODE_2_length_11000_cov_9.445757
CMS002_041a_Rb_S176_L004,NODE_395_length_671_cov_2.161616
CMS002_041a_Rb_S176_L004,NODE_3078_length_281_cov_2.504902
CMS002_041a_Rb_S176_L004,NODE_70_length_1356_cov_4.059421
CMS002_041a_Rb_S176_L004,NODE_167_length_981_cov_2.349558
CMS002_041a_Rb_S176_L004,NODE_243_length_827_cov_2.129333
CMS002_041a_Rb_S176_L004,NODE_552_length_592_cov_2.058252
CMS002_041a_Rb_S176_L004,NODE_2050_length_339_cov_2.374046
CMS002_041a_Rb_S176_L004,NODE_849_length_488_cov_2.493917
CMS002_041a_Rb_S176_L004,NODE_1122_length_434_cov_2.044818
CMS002_041a_Rb_S176_L004,NODE_330_length_715_cov_3.206897
CMS002_041a_Rb_S176_L004,NODE_373_length_686_cov_2.147783
CMS002_041a_Rb_S176_L004,NODE_921_length_471_cov_6.736041
CMS002_041a_Rb_S176_L004,NODE_231_length_848_cov_2.022049
CMS002_041a_Rb_S176_L004,NODE_254_length_807_cov_4.967123
CMS002_041a_Rb_S176_L004,NODE_2689_length_301_cov_2.459821
CMS002_041a_Rb_S176_L004,NODE_158_length_1004_cov_2.074434
CMS002_041a_Rb_S176_L004,NODE_213_length_876_cov_4.392991
CMS002_041a_Rb_S176_L004,NODE_573_length_582_cov_3.506931
CMS002_041a_Rb_S176_L004,NODE_24_length_1962_cov_5.876923
CMS002_041a_Rb_S176_L004,NODE_10_length_3171_cov_8.572398
CMS002_041a_Rb_S176_L004,NODE_287_length_761_cov_9.396199
CMS002_041a_Rb_S176_L004,NODE_506_length_607_cov_8.930189
CMS002_041a_Rb_S176_L004,NODE_4251_length_262_cov_2.367568
CMS002_041a_Rb_S176_L004,NODE_65_length_1408_cov_22.425244
CMS002_041a_Rb_S176_L004,NODE_253_length_809_cov_4.596995
CMS002_041a_Rb_S176_L004,NODE_50_length_1508_cov_2.339623
CMS002_041a_Rb_S176_L004,NODE_45_length_1587_cov_3.474172
CMS002_041a_Rb_S176_L004,NODE_745_length_517_cov_2.047727
CMS002_041a_Rb_S176_L004,NODE_837_length_491_cov_36.649758
CMS002_041a_Rb_S176_L004,NODE_218_length_870_cov_3.369483
CMS002_041a_Rb_S176_L004,NODE_105_length_1151_cov_4.426443
CMS002_041a_Rb_S176_L004,NODE_1053_length_445_cov_2.182065
CMS002_041a_Rb_S176_L004,NODE_2080_length_337_cov_2.246154
CMS002_041a_Rb_S176_L004,NODE_300_length_747_cov_2.240299
CMS002_041a_Rb_S176_L004,NODE_2213_length_327_cov_2.832000
CMS002_041a_Rb_S176_L004,NODE_61_length_1439_cov_2.364170
CMS002_041a_Rb_S176_L004,NODE_151_length_1027_cov_7.109474
CMS002_041a_Rb_S176_L004,NODE_917_length_472_cov_4.339241
CMS002_041a_Rb_S176_L004,NODE_16_length_2560_cov_4.457511
CMS002_041a_Rb_S176_L004,NODE_2646_length_303_cov_94.084071
CMS002_041a_Rb_S176_L004,NODE_100_length_1172_cov_2.353425
CMS002_041a_Rb_S176_L004,NODE_3739_length_269_cov_3.447917
CMS002_041a_Rb_S176_L004,NODE_27_length_1915_cov_5.752992
CMS002_041a_Rb_S176_L004,NODE_102_length_1161_cov_5.695572
CMS002_041a_Rb_S176_L004,NODE_242_length_828_cov_3.575233
CMS002_041a_Rb_S176_L004,NODE_2162_length_331_cov_2.456693
CMS002_041a_Rb_S176_L004,NODE_355_length_694_cov_2.755267
CMS002_041a_Rb_S176_L004,NODE_656_length_550_cov_2.331924
CMS002_041a_Rb_S176_L004,NODE_2025_length_341_cov_3.034091
CMS002_041a_Rb_S176_L004,NODE_14_length_2913_cov_3.466502
CMS002_041a_Rb_S176_L004,NODE_4093_length_264_cov_2.342246
CMS002_041a_Rb_S176_L004,NODE_43_length_1606_cov_8.952256
CMS002_041a_Rb_S176_L004,NODE_459_length_629_cov_4.199275
CMS002_041a_Rb_S176_L004,NODE_55_length_1472_cov_4.721147
CMS002_041a_Rb_S176_L004,NODE_5075_length_252_cov_4.297143
CMS002_041a_Rb_S176_L004,NODE_1699_length_365_cov_2.788194
CMS002_041a_Rb_S176_L004,NODE_168_length_976_cov_3.546162
CMS002_041a_Rb_S176_L004,NODE_1351_length_399_cov_2.369565
CMS002_041a_Rb_S176_L004,NODE_319_length_731_cov_2.264526
CMS002_041a_Rb_S176_L004,NODE_68_length_1368_cov_2.195198
CMS002_041a_Rb_S176_L004,NODE_193_length_913_cov_2.117225
CMS002_041a_Rb_S176_L004,NODE_2978_length_286_cov_3.143541
CMS002_041a_Rb_S176_L004,NODE_1559_length_378_cov_3.388704
CMS002_041a_Rb_S176_L004,NODE_657_length_549_cov_3.025424
CMS002_041a_Rb_S176_L004,NODE_882_length_480_cov_2.858561
CMS002_041a_Rb_S176_L004,NODE_66_length_1399_cov_2.245840
CMS002_041a_Rb_S176_L004,NODE_416_length_656_cov_6.341969
CMS002_041a_Rb_S176_L004,NODE_54_length_1475_cov_3.693848
CMS002_041a_Rb_S176_L004,NODE_18_length_2259_cov_2.574702
CMS002_041a_Rb_S176_L004,NODE_67_length_1373_cov_7.051698
CMS002_041a_Rb_S176_L004,NODE_122_length_1081_cov_3.463147
CMS002_041a_Rb_S176_L004,NODE_64_length_1419_cov_3.777198
CMS002_041a_Rb_S176_L004,NODE_42_length_1613_cov_2.035156
CMS002_041a_Rb_S176_L004,NODE_230_length_852_cov_2.544516
CMS002_041a_Rb_S176_L004,NODE_4443_length_260_cov_2.387978
CMS002_041a_Rb_S176_L004,NODE_1316_length_403_cov_2.015337
CMS002_041a_Rb_S176_L004,NODE_109_length_1133_cov_2.141098
CMS002_041a_Rb_S176_L004,NODE_121_length_1081_cov_5.168327
CMS002_041a_Rb_S176_L004,NODE_15_length_2804_cov_87.126879
CMS002_041a_Rb_S176_L004,NODE_1090_length_439_cov_2.168508
CMS002_041a_Rb_S176_L004,NODE_1743_length_361_cov_2.288732
CMS002_041a_Rb_S176_L004,NODE_582_length_577_cov_6.722000
CMS002_041a_Rb_S176_L004,NODE_72_length_1340_cov_2.048298
CMS002_041a_Rb_S176_L004,NODE_236_length_834_cov_2.117569
CMS002_041a_Rb_S176_L004,NODE_9_length_3203_cov_2.206334
CMS002_041a_Rb_S176_L004,NODE_4444_length_260_cov_2.306011
CMS002_041a_Rb_S176_L004,NODE_392_length_673_cov_5.914430
CMS002_028d_Rb_S157_L004,NODE_91_length_1073_cov_4.112450
CMS002_028d_Rb_S157_L004,NODE_95_length_1053_cov_6.653689
CMS002_028d_Rb_S157_L004,NODE_45_length_1330_cov_3.532322
CMS002_028d_Rb_S157_L004,NODE_15_length_2117_cov_8.469608
CMS002_028d_Rb_S157_L004,NODE_47_length_1322_cov_6.114859
CMS002_028d_Rb_S157_L004,NODE_86_length_1089_cov_3.193676
CMS002_028d_Rb_S157_L004,NODE_63_length_1233_cov_5.891003
CMS002_028d_Rb_S157_L004,NODE_1325_length_369_cov_7.164384
CMS002_028d_Rb_S157_L004,NODE_60_length_1236_cov_3.829163
CMS002_028d_Rb_S157_L004,NODE_54_length_1280_cov_3.735661
CMS002_028d_Rb_S157_L004,NODE_16_length_2068_cov_314.980412
CMS002_028d_Rb_S157_L004,NODE_46_length_1325_cov_8.313301
CMS002_028d_Rb_S157_L004,NODE_625_length_504_cov_3.330211
CMS002_028d_Rb_S157_L004,NODE_1686_length_330_cov_2.019763
CMS002_028d_Rb_S157_L004,NODE_24_length_1663_cov_3.404792
CMS002_028d_Rb_S157_L004,NODE_71_length_1143_cov_3.874296
CMS002_028d_Rb_S157_L004,NODE_1_length_10901_cov_68.016814
CMS002_028d_Rb_S157_L004,NODE_635_length_500_cov_2.286052
CMS002_028d_Rb_S157_L004,NODE_1094_length_398_cov_2.847352
CMS002_028d_Rb_S157_L004,NODE_759_length_464_cov_5.062016
CMS002_028d_Rb_S157_L004,NODE_2865_length_266_cov_2.317460
CMS002_028d_Rb_S157_L004,NODE_89_length_1080_cov_4.143569
CMS002_028d_Rb_S157_L004,NODE_103_length_1028_cov_9.000000
CMS002_028d_Rb_S157_L004,NODE_66_length_1171_cov_7.071298
CMS002_028d_Rb_S157_L004,NODE_69_length_1150_cov_4.795899
CMS002_028d_Rb_S157_L004,NODE_27_length_1607_cov_4.302614
CMS002_028d_Rb_S157_L004,NODE_55_length_1255_cov_8.163837
CMS002_028d_Rb_S157_L004,NODE_3120_length_259_cov_2.406593
CMS002_028d_Rb_S157_L004,NODE_44_length_1342_cov_7.866403
CMS002_028d_Rb_S157_L004,NODE_7_length_3160_cov_703.749270
CMS002_028d_Rb_S157_L004,NODE_2_length_6403_cov_43.049162
CMS002_028d_Rb_S157_L004,NODE_18_length_1930_cov_5.726390
CMS002_028d_Rb_S157_L004,NODE_42_length_1374_cov_6.659214
CMS002_028d_Rb_S157_L004,NODE_14_length_2158_cov_7.824123
CMS002_028d_Rb_S157_L004,NODE_20_length_1763_cov_8.693950
CMS002_028d_Rb_S157_L004,NODE_68_length_1151_cov_5.985102
CMS002_028d_Rb_S157_L004,NODE_2176_length_291_cov_4.070093
CMS002_028d_Rb_S157_L004,NODE_70_length_1143_cov_4.031895
CMS002_028d_Rb_S157_L004,NODE_37_length_1427_cov_3.131111
CMS002_028d_Rb_S157_L004,NODE_8_length_2761_cov_3.113264
CMS002_028d_Rb_S157_L004,NODE_2125_length_295_cov_4.399083
CMS002_028d_Rb_S157_L004,NODE_36_length_1483_cov_2.150782
CMS002_028d_Rb_S157_L004,NODE_9_length_2534_cov_8.027269
CMS002_028d_Rb_S157_L004,NODE_62_length_1234_cov_4.471910
CMS002_028d_Rb_S157_L004,NODE_1270_length_376_cov_2.076923
CMS002_028d_Rb_S157_L004,NODE_2126_length_295_cov_4.174312
CMS002_028d_Rb_S157_L004,NODE_744_length_466_cov_85.930591
CMS002_028d_Rb_S157_L004,NODE_93_length_1061_cov_53.376016
CMS002_028d_Rb_S157_L004,NODE_84_length_1093_cov_5.401575
CMS002_028d_Rb_S157_L004,NODE_5_length_5191_cov_7.689089
CMS002_028d_Rb_S157_L004,NODE_2366_length_279_cov_2.247525
CMS002_028d_Rb_S157_L004,NODE_11_length_2209_cov_31.870075
CMS002_028d_Rb_S157_L004,NODE_332_length_654_cov_2.048527
CMS002_028d_Rb_S157_L004,NODE_4_length_5307_cov_3.484704
CMS001_029_Ra_S18,NODE_39_length_689_cov_2.730392
CMS001_029_Ra_S18,NODE_290_length_314_cov_5.215190
CMS001_029_Ra_S18,NODE_110_length_448_cov_2.021563
CMS001_029_Ra_S18,NODE_40_length_664_cov_276.076661
CMS001_029_Ra_S18,NODE_374_length_281_cov_2.848039
CMS001_029_Ra_S18,NODE_78_length_503_cov_3.335681
CMS001_029_Ra_S18,NODE_168_length_386_cov_4.194175
CMS001_029_Ra_S18,NODE_8_length_1100_cov_9.006843
CMS001_029_Ra_S18,NODE_114_length_441_cov_2.684066
CMS001_029_Ra_S18,NODE_126_length_421_cov_2.122093
CMS001_029_Ra_S18,NODE_55_length_562_cov_91.919588
CMS001_029_Ra_S18,NODE_9_length_1067_cov_33.509091
CMS001_029_Ra_S18,NODE_43_length_631_cov_220.779783
CMS001_029_Ra_S18,NODE_281_length_319_cov_2.334711
CMS001_029_Ra_S18,NODE_122_length_425_cov_3.129310
CMS001_029_Ra_S18,NODE_359_length_287_cov_2.433333
CMS001_029_Ra_S18,NODE_58_length_560_cov_35.219462
CMS001_029_Ra_S18,NODE_60_length_558_cov_2.449064
CMS001_029_Ra_S18,NODE_143_length_406_cov_2.003040
CMS001_029_Ra_S18,NODE_134_length_413_cov_2.041667
CMS001_029_Ra_S18,NODE_177_length_377_cov_2.846667
CMS001_029_Ra_S18,NODE_351_length_290_cov_2.046948
CMS001_029_Ra_S18,NODE_160_length_394_cov_2.160883
CMS001_029_Ra_S18,NODE_70_length_528_cov_3.716186
